2019-02-13T13:54:35.929,a001t0000071oXFAAY,true,None
2019-02-13T13:54:36.336,a001t0000071oXKAAY,true,None
2019-02-13T13:54:36.547,a001t0000071oXPAAY,true,None
2019-02-13T13:54:36.845,a001t0000071oXUAAY,true,None
2019-02-13T13:54:37.022,a001t0000071oXZAAY,true,None
2019-02-13T13:54:37.199,a001t0000071oXeAAI,true,None
2019-02-13T13:54:37.389,a001t0000071oXjAAI,true,None
2019-02-13T13:54:37.563,a001t0000071oXoAAI,true,None
2019-02-13T13:54:37.761,a001t0000071oXtAAI,true,None
2019-02-13T13:54:37.974,a001t0000071oXyAAI,true,None
2019-02-13T13:54:38.152,a001t0000071oY3AAI,true,None
2019-02-13T14:02:06.709,a001t0000071oZGAAY,true,None
2019-02-13T14:02:20.948,a001t0000071oZLAAY,true,None
2019-02-19T12:09:33.525,a011t00000CrBBpAAN,true,None
2019-02-19T12:09:33.939,a011t00000CrBBuAAN,true,None
2019-02-19T12:09:34.334,a011t00000CrBBzAAN,true,None
2019-02-19T12:09:34.753,a011t00000CrBC4AAN,true,None
2019-02-19T12:09:35.227,a011t00000CrBC9AAN,true,None
2019-02-19T12:09:35.628,a011t00000CrBCEAA3,true,None
2019-02-19T12:09:36.078,a011t00000CrBCJAA3,true,None
2019-02-19T12:09:36.467,a011t00000CrBCOAA3,true,None
2019-02-19T12:09:36.875,a011t00000CrBCTAA3,true,None
2019-02-19T13:57:51.992,a011t00000CrBnNAAV,true,None
2019-02-19T13:57:52.388,a011t00000CrBnSAAV,true,None
2019-02-19T13:57:52.819,a011t00000CrBnXAAV,true,None
2019-02-19T13:57:53.227,a011t00000CrBncAAF,true,None
2019-02-19T13:57:53.637,a011t00000CrBnhAAF,true,None
2019-02-19T13:57:54.064,a011t00000CrBnmAAF,true,None
2019-02-19T13:57:54.496,a011t00000CrBnrAAF,true,None
2019-02-19T13:57:54.885,a011t00000CrBnwAAF,true,None
2019-02-19T13:57:55.296,a011t00000CrBo1AAF,true,None
2019-02-19T14:00:23.627,a011t00000CrBoaAAF,true,None
2019-02-19T14:00:24.097,a011t00000CrBofAAF,true,None
2019-02-19T14:00:24.544,a011t00000CrBokAAF,true,None
2019-02-19T14:00:24.977,a011t00000CrBopAAF,true,None
2019-02-19T14:00:25.446,a011t00000CrBouAAF,true,None
2019-02-19T14:00:25.863,a011t00000CrBozAAF,true,None
2019-02-19T14:00:26.278,a011t00000CrBp4AAF,true,None
2019-02-19T14:00:26.702,a011t00000CrBp9AAF,true,None
2019-02-19T14:00:27.141,a011t00000CrBpEAAV,true,None
2019-02-19T14:00:31.625,a011t00000CrBpJAAV,true,None
2019-02-19T14:00:32.038,a011t00000CrBpOAAV,true,None
2019-02-19T14:00:32.475,a011t00000CrBpTAAV,true,None
2019-02-19T14:00:32.913,a011t00000CrBpYAAV,true,None
2019-02-19T14:00:33.346,a011t00000CrBpdAAF,true,None
2019-02-19T14:00:33.757,a011t00000CrBpiAAF,true,None
2019-02-19T14:00:34.156,a011t00000CrBpnAAF,true,None
2019-02-19T14:00:34.544,a011t00000CrBpsAAF,true,None
2019-02-19T14:00:34.946,a011t00000CrBpxAAF,true,None
2019-02-19T14:01:35.423,a011t00000CrBq7AAF,true,None
2019-02-19T14:01:35.845,a011t00000CrBqCAAV,true,None
2019-02-19T14:01:36.719,a011t00000CrBqHAAV,true,None
2019-02-19T14:01:37.126,a011t00000CrBqMAAV,true,None
2019-02-19T14:01:37.489,a011t00000CrBqRAAV,true,None
2019-02-19T14:01:37.929,a011t00000CrBqWAAV,true,None
2019-02-19T14:01:38.336,a011t00000CrBqbAAF,true,None
2019-02-19T14:01:39.676,a011t00000CrBqgAAF,true,None
2019-02-19T14:01:40.137,a011t00000CrBqlAAF,true,None
2019-03-09T16:59:04.728,a011t00000E1T67AAF,true,None
2019-03-09T16:59:04.985,a011t00000E1T6CAAV,true,None
2019-03-09T16:59:05.266,a011t00000E1T6HAAV,true,None
2019-03-09T16:59:05.520,a011t00000E1T6MAAV,true,None
2019-03-09T16:59:05.781,a011t00000E1T6RAAV,true,None
2019-03-09T16:59:06.058,a011t00000E1T6WAAV,true,None
2019-03-09T16:59:06.333,a011t00000E1T6bAAF,true,None
2019-03-09T16:59:06.564,a011t00000E1T6gAAF,true,None
2019-03-09T16:59:06.841,a011t00000E1T6lAAF,true,None
2019-03-21T08:14:17.398,a011t00000E3rDDAAZ,true,None
2019-03-21T08:14:19.364,a011t00000E3rDIAAZ,true,None
2019-03-21T08:14:22.227,a011t00000E3rDNAAZ,true,None
2019-03-21T08:14:27.042,a011t00000E3rDSAAZ,true,None
2019-03-21T08:14:31.889,a011t00000E3rDXAAZ,true,None
2019-03-21T08:14:36.902,a011t00000E3rDcAAJ,true,None
2019-03-21T08:14:39.506,a011t00000E3rDhAAJ,true,None
2019-03-21T08:14:42.305,a011t00000E3rDmAAJ,true,None
2019-03-21T08:14:47.102,a011t00000E3rDrAAJ,true,None
2019-03-21T08:14:52.023,a011t00000E3rDwAAJ,true,None
2019-03-21T08:14:56.916,a011t00000E3rE1AAJ,true,None
2019-03-21T08:15:01.029,a011t00000E3rE6AAJ,true,None
2019-03-21T08:15:05.798,a011t00000E3rEBAAZ,true,None
2019-03-21T08:15:08.481,a011t00000E3rEGAAZ,true,None
2019-03-21T08:15:13.354,a011t00000E3rELAAZ,true,None
2019-03-21T08:15:15.996,a011t00000E3rEQAAZ,true,None
2019-03-21T08:15:20.903,a011t00000E3rEVAAZ,true,None
2019-03-21T08:15:23.528,a011t00000E3rEaAAJ,true,None
2019-03-21T08:15:26.219,a011t00000E3rEfAAJ,true,None
2019-03-21T08:15:28.879,a011t00000E3rEkAAJ,true,None
2019-03-21T08:22:59.246,a011t00000E3rEpAAJ,true,None
2019-03-21T08:23:03.135,a011t00000E3rEuAAJ,true,None
2019-03-21T08:23:05.718,a011t00000E3rEzAAJ,true,None
2019-03-21T08:23:08.272,a011t00000E3rF4AAJ,true,None
2019-03-21T08:23:10.819,a011t00000E3rF9AAJ,true,None
2019-03-21T08:23:16.020,a011t00000E3rFEAAZ,true,None
2019-03-21T08:23:18.574,a011t00000E3rFJAAZ,true,None
2019-03-21T08:23:21.132,a011t00000E3rFOAAZ,true,None
2019-03-21T08:23:25.913,a011t00000E3rFTAAZ,true,None
2019-03-21T08:23:30.702,a011t00000E3rFYAAZ,true,None
2019-03-21T08:23:33.361,a011t00000E3rFdAAJ,true,None
2019-03-21T08:23:37.789,a011t00000E3rFiAAJ,true,None
2019-03-21T08:23:42.640,a011t00000E3rFnAAJ,true,None
2019-03-21T08:23:45.401,a011t00000E3rFsAAJ,true,None
2019-03-21T08:23:50.201,a011t00000E3rFxAAJ,true,None
2019-03-21T08:23:54.991,a011t00000E3rG2AAJ,true,None
2019-03-21T08:23:57.766,a011t00000E3rG7AAJ,true,None
2019-03-21T08:24:00.435,a011t00000E3rGCAAZ,true,None
2019-03-21T08:24:04.734,a011t00000E3rGHAAZ,true,None
2019-03-21T08:24:08.733,a011t00000E3rGMAAZ,true,None
2019-03-21T08:30:10.647,a011t00000E3rH0AAJ,true,None
2019-03-21T08:30:12.281,a011t00000E3rH5AAJ,true,None
2019-03-21T08:30:17.197,a011t00000E3rHAAAZ,true,None
2019-03-21T08:30:36.104,a011t00000E3rHFAAZ,true,None
2019-03-21T08:30:36.296,a011t00000E3rHKAAZ,true,None
2019-03-21T08:30:36.510,a011t00000E3rHPAAZ,true,None
2019-03-21T08:43:17.905,a011t00000E3rINAAZ,true,None
2019-03-21T08:43:18.084,a011t00000E3rISAAZ,true,None
2019-03-21T08:43:18.260,a011t00000E3rIXAAZ,true,None
2019-03-21T08:43:18.643,a011t00000E3rIcAAJ,true,None
2019-03-21T08:43:20.529,a011t00000E3rIhAAJ,true,None
2019-03-21T08:43:23.345,a011t00000E3rImAAJ,true,None
2019-03-21T08:43:25.871,a011t00000E3rIrAAJ,true,None
2019-03-21T08:43:46.869,a011t00000E3rJ1AAJ,true,None
2019-03-21T08:43:47.063,a011t00000E3rJ6AAJ,true,None
2019-03-21T08:43:47.286,a011t00000E3rJBAAZ,true,None
2019-03-21T08:43:47.445,a011t00000E3rJGAAZ,true,None
2019-03-21T08:53:53.266,a011t00000E3rJkAAJ,true,None
2019-03-21T08:55:05.282,a011t00000E3rJpAAJ,true,None
2019-03-21T08:55:05.464,a011t00000E3rJuAAJ,true,None
2019-03-21T08:55:05.644,a011t00000E3rJzAAJ,true,None
2019-03-21T08:55:05.824,a011t00000E3rK4AAJ,true,None
2019-03-21T08:55:06,a011t00000E3rK9AAJ,true,None
2019-03-21T08:55:06.177,a011t00000E3rKEAAZ,true,None
2019-03-21T08:55:06.360,a011t00000E3rKJAAZ,true,None
2019-03-21T08:55:06.541,a011t00000E3rKOAAZ,true,None
2019-03-21T08:55:06.777,a011t00000E3rKTAAZ,true,None
2019-03-21T08:55:06.953,a011t00000E3rKYAAZ,true,None
2019-03-21T08:55:07.127,a011t00000E3rKdAAJ,true,None
2019-03-21T08:55:07.534,a011t00000E3rKiAAJ,true,None
2019-03-21T08:55:07.725,a011t00000E3rKnAAJ,true,None
2019-03-21T08:55:07.878,a011t00000E3rKsAAJ,true,None
2019-03-21T08:55:08.076,a011t00000E3rKxAAJ,true,None
2019-03-21T08:55:08.238,a011t00000E3rL2AAJ,true,None
2019-03-21T08:55:08.406,a011t00000E3rL7AAJ,true,None
2019-03-21T08:55:08.587,a011t00000E3rLCAAZ,true,None
2019-03-21T08:55:08.948,a011t00000E3rLHAAZ,true,None
2019-03-22T08:27:26.475,a011t00000E3uYvAAJ,true,None
2019-03-22T08:27:30.504,a011t00000E3uZ0AAJ,true,None
2019-03-22T08:27:35.531,a011t00000E3uZ5AAJ,true,None
2019-03-22T08:27:39.582,a011t00000E3uZAAAZ,true,None
2019-03-22T08:27:42.211,a011t00000E3uZFAAZ,true,None
2019-03-22T08:27:44.513,a011t00000E3uZKAAZ,true,None
2019-03-22T08:27:49.388,a011t00000E3uZPAAZ,true,None
2019-03-22T08:27:52.239,a011t00000E3uZUAAZ,true,None
2019-03-22T08:27:56.916,a011t00000E3uZZAAZ,true,None
2019-03-22T08:28:02.131,a011t00000E3uZeAAJ,true,None
2019-03-22T08:28:06.548,a011t00000E3uZjAAJ,true,None
2019-03-22T08:28:09.177,a011t00000E3uZoAAJ,true,None
2019-03-22T08:28:14.023,a011t00000E3uZtAAJ,true,None
2019-03-22T08:28:16.759,a011t00000E3uZyAAJ,true,None
2019-03-22T08:28:19.392,a011t00000E3ua3AAB,true,None
2019-03-22T08:28:22.034,a011t00000E3ua8AAB,true,None
2019-03-22T08:28:24.928,a011t00000E3uaDAAR,true,None
2019-03-22T08:28:27.028,a011t00000E3uaIAAR,true,None
2019-03-22T08:28:31.099,a011t00000E3uaNAAR,true,None
2019-03-22T08:28:35.993,a011t00000E3uaSAAR,true,None
2019-03-22T08:29:06.281,a011t00000E3uacAAB,true,None
2019-03-22T08:29:09.074,a011t00000E3uahAAB,true,None
2019-03-22T08:29:11.411,a011t00000E3uamAAB,true,None
2019-03-22T08:29:16.312,a011t00000E3uarAAB,true,None
2019-03-22T08:29:21.183,a011t00000E3uawAAB,true,None
2019-03-22T08:29:23.587,a011t00000E3ub1AAB,true,None
2019-03-22T08:29:26.345,a011t00000E3ub6AAB,true,None
2019-03-22T08:29:30.361,a011t00000E3ubBAAR,true,None
2019-03-22T08:29:33.054,a011t00000E3ubGAAR,true,None
2019-03-22T08:29:36.799,a011t00000E3ubLAAR,true,None
2019-03-22T08:29:41.728,a011t00000E3ubQAAR,true,None
2019-03-22T08:29:45.760,a011t00000E3ubVAAR,true,None
2019-03-22T08:29:49.501,a011t00000E3ubaAAB,true,None
2019-03-22T08:29:54.495,a011t00000E3ubfAAB,true,None
2019-03-22T08:29:59.048,a011t00000E3ubpAAB,true,None
2019-03-22T08:30:04.001,a011t00000E3ubuAAB,true,None
2019-03-22T08:30:06.610,a011t00000E3ubzAAB,true,None
2019-03-22T08:30:11.644,a011t00000E3uc4AAB,true,None
2019-03-22T08:30:14.023,a011t00000E3uc9AAB,true,None
2019-03-22T08:30:18.961,a011t00000E3ucEAAR,true,None
2019-03-22T08:33:34.229,a011t00000E3ucJAAR,true,None
2019-03-22T08:33:38.114,a011t00000E3ucOAAR,true,None
2019-03-22T08:33:53.600,a011t00000E3ucTAAR,true,None
2019-03-22T08:33:58.524,a011t00000E3ucYAAR,true,None
2019-03-22T08:34:03.475,a011t00000E3ucdAAB,true,None
2019-03-22T08:34:08.133,a011t00000E3uciAAB,true,None
2019-03-22T08:34:10.766,a011t00000E3ucnAAB,true,None
2019-03-22T08:34:13.822,a011t00000E3ucsAAB,true,None
2019-03-22T08:34:18.823,a011t00000E3ucxAAB,true,None
2019-03-22T08:34:22.844,a011t00000E3ud2AAB,true,None
2019-03-22T08:34:25.582,a011t00000E3ud7AAB,true,None
2019-03-22T08:34:30.406,a011t00000E3udCAAR,true,None
2019-03-22T08:34:34.983,a011t00000E3udHAAR,true,None
2019-03-22T08:34:39.110,a011t00000E3udMAAR,true,None
2019-03-22T08:34:43.950,a011t00000E3udRAAR,true,None
2019-03-22T08:34:48.572,a011t00000E3udWAAR,true,None
2019-03-22T08:34:51.647,a011t00000E3udbAAB,true,None
2019-03-22T08:34:54.267,a011t00000E3udgAAB,true,None
2019-03-22T08:34:56.981,a011t00000E3udqAAB,true,None
2019-03-22T08:34:59.640,a011t00000E3udvAAB,true,None
2019-03-22T08:38:42.933,a011t00000E3ue0AAB,true,None
2019-03-22T08:38:48.053,a011t00000E3ue5AAB,true,None
2019-03-22T08:38:50.922,a011t00000E3ueAAAR,true,None
2019-03-22T08:38:55.534,a011t00000E3ueFAAR,true,None
2019-03-22T08:39:00.438,a011t00000E3ueKAAR,true,None
2019-03-22T08:39:03.047,a011t00000E3uePAAR,true,None
2019-03-22T08:39:08.072,a011t00000E3ueUAAR,true,None
2019-03-22T08:39:12.916,a011t00000E3ueZAAR,true,None
2019-03-22T08:39:15.630,a011t00000E3ueeAAB,true,None
2019-03-22T08:39:21.208,a011t00000E3uejAAB,true,None
2019-03-22T08:39:23.902,a011t00000E3ueoAAB,true,None
2019-03-22T08:39:27.625,a011t00000E3uetAAB,true,None
2019-03-22T08:39:30.494,a011t00000E3ueyAAB,true,None
2019-03-22T08:39:35.433,a011t00000E3uf3AAB,true,None
2019-03-22T08:39:38.055,a011t00000E3uf8AAB,true,None
2019-03-22T08:39:43.063,a011t00000E3ufDAAR,true,None
2019-03-22T08:39:47.658,a011t00000E3ufIAAR,true,None
2019-03-22T08:39:52.760,a011t00000E3ufNAAR,true,None
2019-03-22T08:39:57.295,a011t00000E3ufSAAR,true,None
2019-03-22T08:40:01.914,a011t00000E3ufXAAR,true,None
